rooms,floor,totfloors,lon,lat,m2,price
2,2,5,39.734165,47.220083,40.00,3050000
3,18,19,39.724122,47.234451,84.00,6000000
1,7,17,39.705356,47.299066,38.00,2100000
1,8,9,39.620672,47.231074,24.00,1750000
2,5,5,39.636392,47.207829,45.00,2400000
3,2,21,39.741845,47.25054,80.30,5200000
1,9,17,39.598986,47.232811,25.00,2150000
3,1,5,39.807198,47.281744,75.00,4000000
1,1,10,39.799194,47.23718,45.00,4050000
0,3,6,39.673286,47.196686,32.00,1400000
2,13,23,39.726421,47.246369,63.00,6200000
3,4,9,39.691881,47.289342,64.00,3200000
3,9,9,39.654152,47.261861,60.00,3550000
1,9,17,39.745367,47.223008,38.00,3150000
1,1,5,39.720097,47.249109,30.00,1500000
0,3,5,39.657125,47.216649,17.00,950000
2,12,22,39.759776,47.237155,85.00,7000000
0,9,9,39.736779,47.302366,31.00,1700000
3,10,19,39.691917,47.225303,74.00,6500000
3,2,16,39.616665,47.214905,113.00,6600000
1,5,22,39.702508,47.281249,38.00,1430000
3,8,23,39.731838,47.226802,103.00,9800000
2,2,14,39.717232,47.286463,52.00,3200000
3,4,9,39.695888,47.290473,63.00,3500000
1,12,16,39.726673,47.23294,66.00,4500000
1,7,10,39.750775,47.297275,40.00,2600000
2,5,9,39.829575,47.243163,55.00,3200000
2,5,5,39.661383,47.263286,42.00,1950000
2,3,5,39.748188,47.231998,44.00,2850000
3,7,16,39.718462,47.300618,92.00,4850000
1,11,16,39.626062,47.217304,37.00,1900000
2,14,16,39.619953,47.225646,76.00,7200000
2,5,5,39.810728,47.236764,50.00,3800000
1,11,23,39.702329,47.282038,42.00,2600000
1,2,5,39.653263,47.207664,31.00,2200000
1,9,9,39.765687,47.246546,17.00,1500000
1,4,9,39.705904,47.280681,34.00,2600000
1,17,20,39.66636,47.226319,26.00,2070000
1,3,5,39.738144,47.275765,32.00,1990000
3,7,18,39.703928,47.29568,95.00,7200000
2,5,5,39.74808,47.272189,48.00,2650000
0,1,9,39.734057,47.302366,23.00,1400000
1,2,23,39.726044,47.234237,42.00,3150000
3,5,5,39.705383,47.283187,59.00,2900000
1,4,5,39.720618,47.293254,32.00,2550000
2,9,10,39.697091,47.291445,51.00,2700000
2,7,14,39.715453,47.282521,47.00,2950000
1,1,9,39.71283,47.291304,38.00,2340000
1,2,2,39.698466,47.229764,28.00,1780000
1,16,23,39.702329,47.282038,36.00,2130000
2,14,16,39.715624,47.274011,65.00,4500000
1,10,17,39.595519,47.235167,38.00,2500000
1,9,18,39.592914,47.234916,29.00,1930000
1,5,9,39.83377,47.24115,14.00,1200000
3,12,21,39.691917,47.225303,110.00,8700000
3,7,14,39.70364,47.282869,80.00,5500000
0,2,9,39.617698,47.234225,24.00,1950000
3,3,5,39.742672,47.235913,62.90,5000000
1,2,3,39.714204,47.216766,25.00,1600000
2,5,5,39.817546,47.239083,43.00,2350000
1,6,17,39.623367,47.225609,48.00,3150000
1,3,3,39.720969,47.224899,30.00,1650000
2,6,9,39.759183,47.281659,54.00,3050000
1,1,9,39.72228,47.301125,22.00,1600000
1,14,17,39.714429,47.233576,40.00,4560000
1,8,27,39.677688,47.197862,37.00,2150000
3,3,5,39.811887,47.237761,63.00,2800000
3,1,10,39.708814,47.258112,65.00,4550000
2,7,9,39.634335,47.223994,45.80,3000000
1,3,26,39.677688,47.197862,38.00,1740000
4,2,2,39.71301,47.219122,98.00,4500000
3,3,14,39.700173,47.222629,121.00,10900000
3,3,25,39.690399,47.225658,102.00,5200000
2,3,10,39.80391,47.262393,69.00,4373000
1,6,9,39.61415,47.202882,34.00,2200000
2,2,5,39.823736,47.239474,45.00,2500000
0,9,9,39.747685,47.296872,31.00,1600000
2,3,5,39.80126,47.236336,48.00,2650000
3,1,2,39.785072,47.26882,114.00,4999000
1,1,10,39.731605,47.301938,40.00,2600000
2,2,3,39.67625,47.246399,41.00,1500000
3,3,3,39.732853,47.277661,52.00,2500000
1,12,17,39.622441,47.216062,42.00,2300000
2,2,9,39.717106,47.232242,42.00,3500000
2,6,10,39.801467,47.237773,70.00,5300000
3,6,9,39.720591,47.297,63.00,2900000
0,6,9,39.747774,47.297752,31.00,1720000
3,3,17,39.754152,47.249121,79.00,6260000
5,2,14,39.696319,47.288658,150.00,13000000
1,9,14,39.70364,47.282869,46.00,3000000
1,2,10,39.703658,47.233968,36.00,3500000
3,9,24,39.702508,47.281249,140.00,4800000
2,5,9,39.720142,47.283242,43.00,2300000
1,1,9,39.720268,47.284892,40.00,2950000
3,4,9,39.697981,47.292502,68.00,3200000
2,7,10,39.633419,47.217947,60.00,3150000
1,15,16,39.728011,47.220022,41.00,4500000
3,2,23,39.684515,47.237841,80.00,6450000
1,7,20,39.626241,47.197403,40.00,1990000
3,6,9,39.69657,47.29087,64.00,4250000
3,6,9,39.634353,47.222574,64.00,3500000
3,6,9,39.761617,47.282148,64.00,3350000
5,3,4,39.757207,47.237602,170.00,8000000
1,2,3,39.816891,47.235497,43.00,2200000
2,2,5,39.823736,47.239474,42.00,2550000
2,3,10,39.764681,47.288401,51.00,3100000
1,2,10,39.753991,47.26882,39.00,2550000
1,10,17,39.590336,47.234843,30.00,2000000
3,10,10,39.64224,47.258418,63.00,3850000
3,5,5,39.742402,47.274035,52.00,2800000
1,1,5,39.667654,47.264533,30.00,1650000
2,3,5,39.712345,47.228228,48.00,3500000
1,1,10,39.633203,47.222886,40.00,3100000
1,7,17,39.701107,47.28598,50.00,4000000
2,8,9,39.705877,47.240557,50.00,3850000
1,3,15,39.716181,47.272537,34.00,1842000
2,9,16,39.629349,47.199405,55.20,2800000
2,5,5,39.711644,47.280014,44.00,2800000
3,7,9,39.622926,47.213338,64.00,4100000
2,5,5,39.631883,47.211373,44.00,2350000
1,2,16,39.595519,47.235167,38.00,3200000
1,7,9,39.633033,47.224159,30.00,2000000
0,4,9,39.741845,47.288572,12.00,750000
1,2,2,39.687614,47.228002,42.80,2400000
1,2,10,39.735836,47.277055,49.00,2800000
2,9,9,39.701412,47.285699,54.00,2370000
2,6,10,39.692061,47.292533,56.00,3050000
5,4,4,39.724607,47.230774,129.00,7500000
1,1,14,39.780464,47.242888,27.00,1600000
2,5,5,39.793085,47.273369,45.00,2650000
1,1,5,39.64392,47.210651,30.00,2050000
2,2,2,39.676277,47.221754,44.00,2000000
2,6,8,39.65134,47.199429,47.00,2500000
1,2,19,39.626196,47.19848,45.00,3050000
1,4,17,39.592914,47.234916,38.00,2600000
4,7,16,39.709794,47.226068,170.00,21000000
1,2,2,39.719603,47.218149,13.00,750000
1,13,25,39.702329,47.282038,46.40,2320000
1,2,3,39.67511,47.21059,32.00,1720000
1,5,16,39.629349,47.199405,40.00,2500000
1,1,1,39.682099,47.228191,21.00,1000000
3,9,14,39.717995,47.226815,64.00,3800000
2,1,5,39.744388,47.224501,45.00,2650000
1,15,15,39.592959,47.23286,38.00,2500000
0,3,9,39.615273,47.22813,13.00,1050000
2,8,10,39.625783,47.213956,59.00,4200000
2,25,25,39.630194,47.200617,61.00,2606000
2,8,10,39.623762,47.211379,52.00,2900000
1,7,10,39.759021,47.287527,54.00,3300000
1,4,5,39.72228,47.217965,26.00,2400000
2,10,10,39.742968,47.298302,52.00,2750000
1,2,5,39.743723,47.272812,18.00,1300000
3,3,9,39.704404,47.292808,65.00,3350000
1,14,23,39.702508,47.281249,42.00,2500000
1,12,16,39.630194,47.200617,40.00,2900000
3,7,17,39.677391,47.210571,130.00,16500000
3,19,21,39.696319,47.288658,92.00,3700000
1,4,5,39.708401,47.251617,31.00,2400000
1,3,4,39.711222,47.263494,37.00,2446000
3,5,9,39.688899,47.292203,64.00,3000000
2,1,5,39.686617,47.213999,43.00,2800000
4,14,15,39.716019,47.280387,135.00,10000000
4,9,9,39.718067,47.297171,96.00,4500000
1,6,9,39.633419,47.217947,41.00,2700000
2,1,10,39.712947,47.299689,47.00,2700000
1,9,9,39.742618,47.29741,24.00,1620000
2,10,16,39.726673,47.23294,70.00,7500000
1,2,5,39.716486,47.264552,9.00,700000
1,4,25,39.677688,47.197862,40.00,2150000
3,5,10,39.700388,47.29175,65.00,4500000
1,3,5,39.674157,47.263995,40.00,2550000
3,2,5,39.634335,47.207517,47.00,2450000
2,7,9,39.720142,47.283242,50.00,2850000
1,5,20,39.708293,47.283254,58.00,3300000
1,3,4,39.662102,47.263696,18.00,1050000
1,3,5,39.709632,47.250736,30.80,2800000
2,1,9,39.615533,47.202772,45.00,3700000
3,7,15,39.677391,47.210571,130.00,16500000
1,7,14,39.725227,47.298198,42.00,2650000
2,17,18,39.619441,47.215425,55.00,3100000
2,13,14,39.622028,47.226362,57.00,4350000
1,17,21,39.708293,47.283254,61.00,4500000
2,2,9,39.724014,47.300037,36.00,1900000
2,3,9,39.72396,47.301333,52.00,2600000
1,13,26,39.677688,47.197862,37.00,2100000
2,5,5,39.730913,47.235632,42.00,2450000
1,6,18,39.667213,47.225505,27.00,2080000
1,12,25,39.600433,47.234004,46.00,2730000
1,2,21,39.724122,47.234304,51.00,3700000
3,9,9,39.703326,47.248528,61.00,3550000
2,2,5,39.708392,47.25218,44.00,2600000
1,13,17,39.592914,47.234916,38.00,2100000
1,7,7,39.645798,47.200489,37.00,1850000
1,3,3,39.732054,47.22843,14.00,1070000
1,6,10,39.803057,47.238801,41.00,2550000
0,1,5,39.705625,47.24435,22.00,1250000
1,3,5,39.619657,47.202154,33.00,2050000
2,8,10,39.752967,47.272861,52.00,2930000
5,17,23,39.731838,47.226802,176.00,20000000
2,4,5,39.703829,47.285779,45.00,2500000
1,3,9,39.739869,47.23171,32.80,2950000
0,5,5,39.697981,47.233894,65.00,680000
1,2,9,39.834677,47.238434,38.00,2330000
1,5,5,39.62166,47.202368,18.00,1250000
2,6,10,39.616054,47.231104,54.00,2850000
1,4,10,39.63217,47.202999,40.00,2300000
1,7,10,39.762111,47.286616,40.00,2450000
2,5,12,39.621319,47.215713,58.00,3250000
1,2,10,39.668058,47.244711,33.20,2200000
2,10,17,39.74834,47.22414,50.60,5700000
3,7,9,39.703667,47.296261,66.00,3300000
0,5,9,39.718067,47.284079,12.00,790000
1,5,5,39.712929,47.258889,30.00,1800000
1,4,6,39.69587,47.265114,18.00,1350000
1,12,14,39.765471,47.255397,38.00,2200000
2,2,2,39.685611,47.217237,36.00,1550000
2,4,10,39.760773,47.287588,54.00,3450000
2,5,5,39.756524,47.273815,45.60,2100000
2,10,18,39.66636,47.226319,57.00,3799000
1,8,9,39.74605,47.287637,18.00,1000000
2,12,15,39.71884,47.296799,70.00,5000000
1,11,16,39.719406,47.286317,49.00,3000000
2,11,17,39.614896,47.212389,74.00,4400000
1,4,4,39.716037,47.229354,18.00,1200000
2,3,10,39.802167,47.285204,54.00,3510000
1,15,17,39.600244,47.235118,37.00,2500000
3,3,10,39.651196,47.259458,55.00,3200000
2,5,18,39.631982,47.218773,69.00,3800000
2,10,15,39.677391,47.210571,62.00,6195000
1,5,16,39.629349,47.199405,37.00,2500000
2,8,10,39.743382,47.29975,75.00,4300000
3,2,5,39.696624,47.225413,61.00,3850000
2,7,9,39.753074,47.285314,50.00,2850000
3,7,20,39.695888,47.290473,108.00,7500000
2,3,10,39.657296,47.264576,54.00,3100000
2,18,22,39.759776,47.237155,55.00,4650000
2,4,9,39.762165,47.28793,55.00,3600000
2,3,10,39.709012,47.245482,58.00,5000000
2,4,19,39.712596,47.294189,87.00,3500000
1,11,23,39.702329,47.282038,32.00,2100000
3,7,18,39.600244,47.235118,59.00,4500000
1,12,15,39.778191,47.240496,41.00,1850000
5,1,1,39.761411,47.234934,90.00,4500000
2,5,5,39.616908,47.211392,46.00,2650000
1,3,5,39.707099,47.241059,32.00,2100000
1,1,5,39.640093,47.213142,31.00,2010000
3,3,5,39.63509,47.206072,59.00,2900000
2,3,5,39.638943,47.211955,45.00,2300000
1,4,20,39.667213,47.225505,27.00,1950000
2,7,17,39.596588,47.234726,58.00,3000000
1,7,10,39.622073,47.214525,40.00,2300000
3,5,14,39.698017,47.249598,95.00,5100000
2,2,5,39.692249,47.259274,42.00,2250000
0,4,5,39.741783,47.272372,19.00,1250000
2,16,22,39.717546,47.2342,70.00,7700000
3,10,14,39.781892,47.24257,69.00,3800000
1,9,9,39.691486,47.231979,31.00,2400000
3,6,18,39.827284,47.239101,108.00,9000000
1,5,26,39.621992,47.194029,40.00,1800000
1,15,16,39.728011,47.220022,43.00,4300000
1,7,9,39.71044,47.248877,33.00,2670000
0,1,9,39.620672,47.231074,21.00,1530000
1,3,9,39.764052,47.280699,40.00,2200000
2,1,17,39.686177,47.291591,65.00,3650000
3,2,22,39.684515,47.237841,80.00,6550000
1,4,5,39.712533,47.283407,33.00,2000000
1,7,10,39.799194,47.23718,47.00,3600000
1,5,22,39.625343,47.195456,37.00,1561000
1,10,10,39.717025,47.247347,37.50,2980000
1,3,14,39.765471,47.255544,24.50,2150000
2,1,5,39.665543,47.215682,52.00,3000000
0,2,5,39.743534,47.271926,13.00,1150000
1,4,9,39.801943,47.283407,20.00,950000
2,9,23,39.731838,47.226802,68.00,7000000
2,7,9,39.76636,47.28117,54.00,2800000
0,3,3,39.717645,47.219734,32.00,1100000
1,14,21,39.590569,47.23305,49.00,2500000
1,3,9,39.724122,47.299475,18.00,850000
2,8,9,39.711087,47.298669,53.00,3100000
2,6,9,39.70558,47.28499,47.00,2900000
1,1,9,39.650577,47.256198,31.00,1630000
3,11,17,39.61989,47.225933,110.00,7500000
1,4,9,39.705904,47.280681,34.00,2600000
1,8,15,39.621319,47.215713,38.00,2040000
2,8,10,39.650972,47.214391,75.00,5000000
2,7,22,39.626241,47.197403,58.00,3000000
1,5,10,39.74039,47.302188,32.00,2200000
0,1,9,39.623106,47.23108,24.00,1420000
4,6,9,39.733482,47.22758,108.00,7200000
1,5,19,39.724463,47.233607,39.00,2698000
1,2,5,39.710548,47.282405,32.00,1930000
2,10,18,39.711967,47.295973,81.00,4280000
2,9,14,39.717744,47.235332,56.00,4700000
1,4,12,39.622441,47.216062,38.00,2650000
3,8,9,39.706335,47.283976,64.00,3100000
1,1,9,39.650496,47.256699,22.00,1500000
0,3,5,39.730733,47.249354,84.00,941000
2,11,17,39.700065,47.224134,60.00,4500000
5,17,18,39.711967,47.295973,164.00,6550000
2,6,10,39.829458,47.244056,66.00,4000000
1,2,17,39.668067,47.22627,37.00,2800000
1,1,10,39.704925,47.236489,42.00,4000000
2,2,2,39.836761,47.252216,46.00,1600000
1,3,5,39.726376,47.248938,35.00,2150000
3,8,10,39.620321,47.21447,68.00,3650000
3,4,10,39.662156,47.219801,90.00,4200000
2,3,12,39.716019,47.280387,51.00,3700000
1,7,16,39.592959,47.23286,26.00,2221000
3,2,5,39.705383,47.283187,58.00,3200000
3,3,3,39.614797,47.228969,75.00,3350000
1,3,9,39.757943,47.281616,35.00,1950000
1,9,20,39.626241,47.197403,40.00,2350000
2,6,9,39.724742,47.301241,54.00,2780000
2,3,10,39.712363,47.264246,59.00,4000000
1,7,10,39.618597,47.231624,40.00,2350000
1,10,21,39.591827,47.233209,43.00,2950000
2,2,5,39.739824,47.276945,44.00,2350000
1,5,9,39.701421,47.253042,33.00,2600000
1,5,5,39.710548,47.282405,31.00,2000000
2,8,17,39.622441,47.216062,60.00,3850000
3,9,10,39.725298,47.299274,90.00,5300000
1,2,5,39.693283,47.260045,30.00,2250000
1,6,10,39.635296,47.203654,45.00,3270000
1,19,23,39.702508,47.281249,35.00,2050000
2,6,10,39.761617,47.282148,52.00,3150000
3,8,10,39.649193,47.205019,84.00,4250000
2,15,15,39.737336,47.223565,57.00,4700000
3,9,10,39.677688,47.197862,65.00,2850000
1,3,5,39.706299,47.229776,31.50,2800000
1,19,22,39.704808,47.234219,51.00,4650000
2,5,5,39.82149,47.240569,47.00,3000000
3,8,10,39.634066,47.221264,90.00,5500000
2,1,14,39.705832,47.295368,52.00,3250000
4,3,5,39.717223,47.259702,70.00,4500000
4,8,9,39.724517,47.226197,170.00,29500000
1,16,23,39.702508,47.281249,38.00,2650000
2,3,5,39.664914,47.21559,46.00,2600000
1,16,18,39.66636,47.226319,37.00,2659000
1,5,14,39.71451,47.280082,56.00,4500000
1,14,18,39.701044,47.285999,54.00,4000000
1,4,17,39.640848,47.23417,27.00,1600000
1,3,5,39.619378,47.20489,32.00,1800000
3,3,17,39.695717,47.235069,101.00,8100000
1,2,5,39.702203,47.261855,48.00,3000000
1,6,10,39.628541,47.199907,34.00,1750000
1,3,13,39.765462,47.228504,37.00,2245000
1,4,18,39.685234,47.26372,34.00,2200000
1,12,21,39.626241,47.197403,49.00,3000000
2,1,5,39.806138,47.261733,45.00,2550000
3,21,23,39.701951,47.242325,92.00,4900000
1,5,16,39.619441,47.215425,45.00,3350000
2,2,9,39.708392,47.295564,50.00,2700000
2,3,9,39.619198,47.231753,53.00,2900000
3,4,21,39.696319,47.288658,75.00,6000000
2,9,14,39.780464,47.242888,52.00,4500000
1,8,10,39.764681,47.288401,41.00,2400000
1,6,22,39.684515,47.237841,52.00,4750000
1,9,15,39.78121,47.243255,38.00,1900000
2,6,18,39.603415,47.234531,56.00,3600000
1,2,5,39.768597,47.253892,40.00,2550000
1,7,10,39.738225,47.293926,40.00,2400000
2,14,18,39.712075,47.292154,64.00,4000000
3,5,5,39.694396,47.233613,56.00,2900000
2,8,10,39.689537,47.250406,51.00,3600000
0,8,9,39.702688,47.297306,30.00,1750000
2,9,10,39.799005,47.235357,62.00,7000000
1,4,4,39.66053,47.217953,27.00,2200000
3,6,9,39.836133,47.242154,85.00,6150000
2,9,9,39.737066,47.295986,52.00,3100000
3,8,9,39.722945,47.298864,64.00,3700000
1,19,20,39.691073,47.224881,46.00,4250000
2,8,9,39.710225,47.295802,44.00,3100000
1,7,9,39.691881,47.289342,38.00,2400000
2,14,17,39.595636,47.232817,68.00,2999000
1,9,9,39.759417,47.283181,31.00,1650000
2,10,17,39.592914,47.234916,58.00,2950000
1,3,5,39.682413,47.210131,45.00,2250000
1,1,9,39.627113,47.228351,35.00,2900000
1,15,23,39.702329,47.282038,40.00,2800000
0,4,9,39.624696,47.213877,30.00,1850000
2,6,17,39.595519,47.235167,56.00,3150000
2,8,21,39.70311,47.233968,70.00,5000000
2,9,20,39.691073,47.224881,83.00,7400000
3,8,10,39.662156,47.219801,84.00,4300000
1,4,10,39.628541,47.199907,38.00,2200000
1,10,17,39.598429,47.234739,38.00,2550000
4,4,21,39.759776,47.237155,117.00,6600000
1,1,5,39.778793,47.235589,19.00,900000
1,14,17,39.618174,47.216411,38.00,2650000
1,2,17,39.616854,47.216386,44.00,2800000
3,5,5,39.640093,47.213142,62.00,2600000
1,13,15,39.595636,47.232817,38.00,2100000
2,3,9,39.736258,47.232695,52.00,5000000
3,1,5,39.636599,47.20849,57.00,2600000
2,5,5,39.706146,47.236556,50.00,3701000
3,8,22,39.695897,47.222916,110.00,10700000
3,3,5,39.694289,47.245665,75.00,3450000
0,6,9,39.719936,47.284299,20.00,960000
3,3,4,39.750317,47.229134,67.60,3600000
3,7,10,39.803057,47.238801,81.00,6500000
1,2,5,39.638943,47.211955,30.00,2050000
2,3,9,39.706272,47.281818,51.00,2800000
2,2,10,39.706272,47.281818,51.00,2700000
2,8,9,39.709183,47.283052,54.00,2900000
3,8,16,39.700739,47.2225,130.00,25000000
1,10,16,39.706209,47.21903,54.00,5700000
1,7,14,39.71884,47.296799,51.00,3500000
2,9,10,39.729781,47.23327,54.00,3200000
2,2,5,39.700532,47.236586,56.00,3200000
2,9,9,39.727239,47.301614,53.20,2600000
1,2,15,39.778649,47.240263,40.00,21412000
4,16,18,39.725442,47.226337,150.00,23800000
1,9,22,39.704934,47.282563,49.00,2235000
3,2,5,39.740444,47.286787,56.00,3200000
2,9,16,39.723044,47.229513,80.00,7000000
2,2,10,39.631541,47.197427,48.00,2900000
1,5,5,39.744055,47.25043,31.00,1950000
4,10,10,39.61821,47.215327,108.00,6430000
2,1,5,39.718022,47.250938,51.00,2900000
3,5,9,39.79172,47.233833,58.00,2600000
1,7,100,39.625217,47.222298,35.00,2800000
4,10,20,39.691917,47.225303,113.00,8450000
1,9,14,39.728838,47.300985,51.00,3100000
3,16,23,39.731838,47.226802,102.00,10500000
2,6,9,39.632125,47.220787,50.00,2800000
1,7,9,39.742618,47.29741,24.00,1600000
2,1,10,39.697091,47.291445,52.00,2800000
2,3,9,39.833105,47.23978,51.00,2800000
2,5,10,39.711312,47.299964,60.00,3200000
3,1,10,39.632503,47.221894,79.00,5700000
2,8,16,39.70753,47.229703,51.00,6500000
3,7,9,39.66813,47.261959,78.00,3500000
1,10,10,39.717717,47.291445,40.00,2200000
2,12,26,39.677688,47.197862,54.00,2690000
3,3,14,39.704062,47.223143,121.00,10900000
1,11,17,39.603164,47.233166,27.60,2200000
2,5,9,39.706856,47.286598,52.00,2950000
3,6,9,39.649544,47.258277,62.00,3500000
1,6,16,39.665875,47.214152,30.00,1750000
0,1,5,39.74419,47.271736,14.00,1320000
2,3,5,39.71857,47.249133,43.00,2300000
2,5,5,39.630787,47.211398,45.00,2370000
1,8,9,39.621336,47.211257,38.00,2650000
2,5,10,39.738225,47.293926,55.00,2900000
1,4,5,39.656838,47.202913,31.50,2555000
1,2,5,39.684272,47.212218,30.00,1250000
1,1,3,39.717744,47.217206,35.00,1700000
3,1,5,39.753128,47.224036,71.00,3000000
1,8,23,39.702329,47.282038,40.00,2200000
3,14,15,39.706039,47.282557,110.00,7000000
2,4,10,39.742888,47.299561,82.00,4550000
1,13,19,39.675199,47.31913,42.00,2100000
3,5,10,39.618273,47.230676,64.00,3290000
2,14,17,39.734021,47.290076,56.00,3800000
2,7,22,39.702329,47.282038,64.00,2994000
3,3,13,39.725361,47.230052,100.00,13000000
1,10,10,39.682287,47.238024,40.00,2900000
1,4,10,39.616468,47.215921,44.60,2800000
4,5,5,39.616908,47.211392,63.00,2900000
0,2,2,39.786276,47.268288,420.00,720000
1,10,10,39.829458,47.244056,38.00,2500000
2,4,5,39.814151,47.237474,47.00,2900000
2,2,16,39.725227,47.298198,69.00,4150000
1,10,10,39.647037,47.25558,41.80,2750000
2,3,17,39.693175,47.289923,88.00,5800000
1,5,9,39.759183,47.281659,38.00,2200000
4,8,9,39.736114,47.295295,91.00,3650000
2,9,10,39.629089,47.201701,65.00,3800000
3,6,23,39.731838,47.226802,102.00,8980000
2,5,5,39.694396,47.233613,45.00,2700000
2,2,9,39.713486,47.288059,52.00,3300000
1,5,16,39.697091,47.291445,34.00,1980000
3,12,16,39.708123,47.290021,86.00,8000000
4,2,23,39.702329,47.282038,146.00,7280000
2,10,18,39.700065,47.224134,56.00,4600000
1,6,9,39.780814,47.258149,35.00,2000000
1,15,17,39.590291,47.234794,70.00,3900000
1,14,19,39.627068,47.198499,39.00,2000000
1,7,9,39.737201,47.232934,34.00,3000000
2,7,7,39.648331,47.201438,46.00,2600000
0,2,9,39.701358,47.248369,62.00,1300000
0,9,9,39.718067,47.285051,31.00,1790000
1,6,18,39.604556,47.235901,38.00,2340000
3,1,10,39.708814,47.258112,87.00,5500000
3,15,17,39.600244,47.235118,75.00,4890000
1,2,5,39.642734,47.210981,31.00,2050000
2,4,23,39.695897,47.222916,77.00,5750000
2,5,5,39.744037,47.272556,43.00,2200000
0,9,9,39.72396,47.300538,12.00,900000
3,6,16,39.719783,47.286903,86.00,6500000
2,3,9,39.711976,47.230841,50.00,2990000
2,1,10,39.624067,47.222237,54.00,4500000
3,8,9,39.662156,47.219801,84.00,4300000
1,1,9,39.718831,47.300172,39.00,2300000
1,8,10,39.667213,47.225505,30.00,2050000
3,7,8,39.714034,47.214838,100.00,12300000
2,15,23,39.701951,47.242325,90.00,4900000
3,11,15,39.631541,47.202037,103.30,8200000
1,5,5,39.664599,47.268318,32.00,1970000
3,2,9,39.830833,47.242894,65.00,3900000
2,8,9,39.615731,47.213571,54.00,2900000
1,1,9,39.623825,47.201144,21.00,1650000
2,16,20,39.667213,47.225505,55.00,2780000
2,2,5,39.812785,47.263628,35.00,1950000
2,17,21,39.697487,47.288969,68.00,3190000
1,11,13,39.78121,47.243255,37.00,2600000
2,2,5,39.630374,47.203856,46.00,2350000
1,4,10,39.727993,47.249482,43.00,3100000
1,16,16,39.629349,47.199405,37.60,2500000
1,6,10,39.614958,47.216043,44.00,2550000
1,19,21,39.691917,47.225303,42.00,4200000
3,5,6,39.748125,47.270477,60.00,2500000
3,8,22,39.711123,47.214287,122.00,10136000
2,2,2,39.815786,47.264668,48.00,1900000
4,14,18,39.723619,47.302482,95.00,5100000
3,16,18,39.590291,47.234794,68.00,4300000
0,6,9,39.71336,47.297489,31.00,1780000
1,4,5,39.720744,47.25136,30.00,2150000
1,15,19,39.711967,47.29433,33.00,1500000
1,14,17,39.66636,47.226319,38.00,2600000
1,10,25,39.600433,47.234004,40.00,2200000
2,5,5,39.643031,47.211881,44.00,2700000
2,7,9,39.628828,47.227641,52.00,2900000
1,15,23,39.702329,47.282038,40.00,2950000
5,17,18,39.711967,47.295973,169.00,6200000
3,5,9,39.700649,47.293211,65.00,3800000
